Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
3236,3,4,1,1,6,1,2,44,1,10,13,7,-1,1,1,1,-1,1,1,2,11,-1,72,50,15,72,91,66,86,54,29,55,81,15,100,83,68,82,22,68,1,2
3237,6,3,2,1,6,1,7,31,1,13,13,7,3,1,1,1,-1,1,1,2,18,-1,-9,70,50,60,70,40,70,70,50,40,40,70,100,85,40,85,50,70,15,5
3238,7,3,4,1,3,2,8,39,1,10,11,1,-1,1,1,1,-1,1,1,2,19,-1,0,74,80,99,62,55,30,73,65,39,60,61,1,59,85,61,63,93,74,1
3239,7,2,-1,1,2,2,8,47,1,11,9,1,2,1,1,1,-1,1,1,2,19,-1,0,100,85,60,100,0,0,40,100,0,50,85,15,100,0,85,100,85,70,1
3240,5,4,1,1,99,1,4,67,1,12,15,1,2,1,1,1,-1,1,1,2,17,-1,61,51,51,52,62,50,50,51,0,14,40,27,73,66,53,83,16,60,60,1
3241,5,2,1,2,6,2,8,66,1,11,95,1,-1,5,3,4,4,2,1,2,7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3242,5,3,-1,1,4,2,4,53,1,12,9,1,3,1,1,1,-1,1,1,2,17,-1,30,70,50,50,60,40,40,50,60,30,40,50,85,85,50,70,50,60,50,-1
3243,1,3,-1,1,99,2,8,19,6,9,-1,1,-1,1,2,1,-1,1,1,4,3,-1,40,60,50,60,85,40,60,85,60,0,85,70,85,60,40,70,70,85,70,-1
3244,3,5,2,1,99,2,8,67,1,8,10,7,-1,1,1,1,-1,2,-1,2,1,-1,50,62,51,61,70,41,50,16,60,17,31,52,86,52,0,62,41,61,51,-1
3245,7,4,4,1,4,2,4,51,1,12,9,1,-1,1,3,4,3,1,2,3,22,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3246,7,2,1,1,4,2,4,46,4,9,-1,1,2,5,3,4,4,1,1,1,1,-1,70,50,15,50,100,85,70,100,0,85,50,0,100,15,50,70,0,100,30,1
3247,7,1,-1,2,99,1,5,57,4,9,7,4,-1,1,1,1,-1,1,1,1,3,-1,85,60,50,0,85,100,85,100,0,85,70,0,100,100,50,100,0,100,40,2
3248,6,1,4,1,4,1,7,28,1,13,13,1,2,1,3,4,4,1,1,1,12,-1,49,49,55,62,49,50,49,40,49,29,44,49,51,50,37,49,33,57,49,-1
3249,5,3,1,1,3,1,5,61,6,13,-1,5,-1,1,1,1,-1,1,2,2,9,-1,15,85,85,30,85,40,15,60,85,15,40,85,70,85,15,85,70,85,70,1
3250,6,3,-1,1,3,2,4,56,1,10,13,1,3,1,1,1,-1,1,1,2,27,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3251,1,4,2,1,99,1,1,37,1,9,9,1,3,1,1,1,-1,2,1,4,7,-1,97,24,45,70,73,57,33,96,42,43,16,10,95,9,99,97,51,98,53,2
3252,5,3,4,1,5,2,8,48,4,11,13,4,3,1,2,1,-1,1,1,1,14,-1,3,38,50,15,50,67,51,53,76,15,51,21,0,0,50,83,50,76,2,3
3253,7,2,4,1,2,2,1,55,4,14,13,1,-1,6,1,1,-1,1,1,2,26,-1,30,80,70,55,75,40,45,85,90,45,45,70,75,70,40,70,90,85,90,1
3254,7,2,-1,1,6,1,5,-9,1,10,10,5,-1,1,1,1,-1,1,-1,3,-9,-1,85,70,40,40,85,70,85,40,70,40,70,70,100,85,85,85,70,70,-9,2
3255,7,4,-1,1,99,1,4,41,4,11,-1,4,-1,1,1,1,-1,1,1,2,24,-1,50,50,50,70,85,40,50,70,50,50,15,30,50,50,50,70,50,85,60,-1
3256,5,3,2,1,5,2,1,32,1,14,14,1,3,1,1,1,-1,1,1,2,27,-1,30,15,15,40,85,60,70,40,50,40,85,50,50,30,30,85,15,85,0,2
3257,5,3,-1,2,4,1,1,60,6,6,-1,4,1,4,2,1,-1,2,2,3,-9,-1,30,50,0,0,100,0,50,0,0,0,0,0,70,50,50,50,0,0,50,-1
3258,7,3,4,1,3,2,8,54,1,10,9,1,-1,1,1,1,-1,1,1,2,25,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3259,6,3,2,1,5,1,7,61,1,11,10,5,-1,1,1,1,-1,1,1,3,18,-1,85,31,14,31,84,29,42,29,59,46,32,60,85,87,69,86,61,39,70,2
3260,7,3,1,1,99,2,5,31,6,10,-1,8,-1,2,1,1,-1,2,1,1,2,-1,70,100,60,85,100,70,50,60,70,-9,40,70,100,70,70,70,70,70,100,-1
3261,7,2,1,1,2,1,1,28,4,13,-1,1,2,1,1,1,-1,1,1,1,12,-1,30,100,75,80,100,30,40,60,100,30,15,100,70,100,0,80,100,100,100,1
3262,7,2,1,1,2,1,6,64,1,14,15,1,3,1,1,1,-1,1,1,3,-9,-1,4,99,97,32,85,52,4,62,85,41,52,42,53,99,1,72,87,98,84,1
3263,7,1,4,1,99,2,8,86,1,9,13,5,3,1,3,4,1,1,1,2,9,-1,60,70,60,40,50,40,50,40,40,40,50,50,70,50,50,85,40,100,50,-1
3264,7,2,1,1,3,2,8,53,1,15,16,1,-1,3,3,1,-1,1,1,2,28,-1,40,70,85,0,70,70,70,60,100,0,70,70,70,70,15,60,70,70,70,1
3265,7,1,1,1,99,1,2,53,1,10,8,6,3,2,1,1,-1,1,1,2,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3266,6,3,-1,1,6,1,4,35,1,9,10,1,3,1,1,1,-1,1,-1,2,14,-1,95,50,10,0,60,60,85,85,0,45,85,45,95,90,75,100,0,50,0,2
3267,7,1,-1,1,99,1,2,31,6,9,-1,1,-1,2,1,1,-1,1,1,1,6,-1,100,51,50,98,98,41,64,100,100,62,33,100,72,83,50,18,97,50,100,1
3268,7,3,1,1,3,2,7,35,6,9,10,7,2,1,1,1,-1,1,2,1,12,-1,100,85,40,100,100,30,40,40,100,40,100,100,100,100,40,100,100,100,30,1
3269,7,1,-1,1,6,2,5,28,6,9,-1,1,3,1,1,1,-1,1,1,3,28,-1,50,0,0,0,85,85,100,50,50,50,85,0,100,50,100,85,50,50,0,2
3270,5,4,4,1,2,1,7,42,6,11,-1,1,2,1,1,1,-1,1,1,2,9,-1,42,75,75,55,73,34,50,53,69,47,38,47,50,51,54,54,72,36,70,-1
3271,2,3,-1,1,99,1,4,39,6,8,9,1,-1,2,1,1,-1,1,1,1,11,-1,100,99,35,91,100,91,52,100,0,99,30,47,99,37,94,64,5,99,98,-1
3272,7,1,-1,1,99,1,5,52,1,10,14,1,-1,6,1,1,-1,1,1,2,21,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3273,7,3,1,1,99,1,2,63,1,10,12,1,3,2,1,1,-1,1,1,2,21,-1,100,70,15,50,85,50,15,50,0,0,15,50,100,85,50,0,1,100,70,1
3274,7,2,-1,1,6,1,4,56,1,10,13,1,-1,1,3,1,-1,1,1,3,26,-1,42,51,31,73,78,47,72,60,51,30,61,40,100,72,51,100,50,85,2,2
3275,7,2,4,1,6,1,5,58,1,10,10,1,3,1,1,1,-1,1,1,2,21,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3276,7,1,-1,1,2,1,4,58,1,14,14,1,3,1,1,1,-1,1,1,2,26,-1,15,100,85,90,90,0,30,60,100,10,15,100,60,90,0,85,100,100,90,1
3277,5,3,2,1,5,1,4,22,6,13,-1,1,-1,1,1,1,-1,1,1,1,26,-1,50,51,66,52,59,51,56,45,84,40,56,80,70,82,51,84,61,78,46,1
3278,1,4,-1,1,99,1,6,42,6,8,-1,4,-1,2,-9,4,2,2,1,1,1,-1,86,71,86,85,100,71,100,100,100,85,100,85,100,85,100,100,100,100,100,-1
3279,7,1,2,1,2,1,5,62,1,15,13,1,3,1,1,1,-1,1,1,3,28,-1,40,50,40,50,30,60,50,85,50,70,50,40,85,50,70,85,40,100,30,-1
3280,4,3,4,1,3,1,5,23,6,13,-1,1,3,3,3,1,-1,1,1,2,21,-1,80,75,40,60,85,40,60,75,90,25,65,90,90,90,40,70,70,80,60,3
3281,7,2,1,1,1,2,8,45,1,14,13,1,3,1,1,1,-1,1,1,1,28,-1,9,96,91,95,95,11,7,78,100,3,50,94,64,72,1,70,100,95,90,1
3282,2,3,-1,1,99,1,5,49,1,11,10,1,3,1,1,1,-1,1,1,3,25,-1,70,44,45,45,61,56,51,59,53,54,54,42,95,53,59,72,31,48,46,2
3283,6,2,-1,1,5,1,4,44,1,16,14,1,3,5,3,4,4,1,1,2,28,-1,100,85,0,40,100,70,40,100,100,15,85,70,100,100,40,85,85,85,0,2
3284,2,4,-1,1,99,1,5,20,6,9,-1,4,-1,5,2,1,-1,1,-1,2,7,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3285,6,1,-1,2,2,1,5,59,4,13,-1,1,-1,5,3,1,-1,1,1,4,10,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3286,7,1,-1,1,2,2,1,54,3,13,-1,1,2,1,1,1,-1,1,1,3,-5,-1,15,70,85,85,50,15,15,50,100,30,50,85,70,85,15,70,100,85,15,1
3287,-9,-1,4,1,4,1,4,76,1,14,10,5,3,1,1,1,-1,1,2,3,18,-1,61,61,60,84,100,31,84,86,86,15,71,84,98,99,16,84,70,86,70,1
3288,5,3,2,2,6,1,5,42,4,14,-1,1,3,1,1,1,-1,1,1,2,1,-1,84,38,13,48,84,87,82,41,71,62,78,69,96,82,79,98,69,82,0,2
3289,7,2,-1,1,4,1,2,55,1,10,10,6,3,2,1,3,-1,1,2,4,2,-1,50,50,70,100,85,40,85,60,50,40,50,50,60,50,60,40,50,70,100,1
3290,7,1,4,1,99,1,1,55,1,10,13,1,3,1,1,1,-1,1,1,1,22,-1,85,40,60,40,70,40,60,60,50,15,60,40,100,85,60,85,50,70,40,2
3291,7,5,-1,1,6,2,8,47,4,11,-1,2,-1,1,1,1,-1,1,1,1,21,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
3292,4,2,4,1,4,2,8,65,1,14,14,1,-1,3,3,4,2,1,-1,3,-5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3293,5,2,4,1,3,1,8,71,3,10,-1,5,2,6,1,1,-1,1,1,3,10,-1,73,86,80,85,86,72,62,73,53,71,73,85,85,88,62,100,78,86,70,-1
3294,1,5,-1,1,2,2,5,26,5,7,-1,1,1,1,1,1,-1,1,1,1,11,-1,0,2,16,0,0,0,3,1,0,2,0,1,0,2,0,2,1,0,0,-1
3295,7,1,2,1,7,1,1,71,1,9,9,5,2,1,1,1,-1,1,-1,3,-9,-1,100,50,0,0,85,70,100,50,0,50,85,50,100,100,70,100,0,100,0,2
3296,7,2,-1,1,5,1,4,31,6,12,-1,8,-1,1,1,1,-1,1,1,1,3,-1,-9,-9,50,50,85,90,50,60,90,5,85,100,100,100,50,99,-9,100,5,3
3297,7,3,2,1,6,1,5,55,1,11,12,7,2,1,1,1,-1,1,2,3,12,-1,100,0,50,30,100,30,70,15,50,60,50,50,100,100,50,100,50,50,0,2
3298,5,4,2,1,6,1,5,40,1,9,13,7,-1,1,1,1,-1,1,1,2,18,-1,60,30,15,40,60,40,70,50,15,60,40,50,100,50,-9,60,15,60,40,2
3299,7,2,2,1,6,2,1,60,6,14,-1,5,-1,1,1,1,-1,1,2,2,11,-1,60,40,30,20,50,30,80,50,50,50,50,60,70,70,90,90,50,50,0,5
3300,3,3,4,1,4,1,5,45,6,14,-1,1,3,1,1,1,-1,1,1,2,14,-1,50,51,43,51,71,42,71,70,51,61,50,50,99,53,51,96,41,70,51,-1
3301,5,3,-1,1,3,1,7,62,1,10,14,7,-1,3,3,4,3,1,1,1,19,-1,0,70,70,85,100,50,50,50,50,0,15,100,85,85,0,70,40,100,85,1
3302,5,2,4,1,4,2,8,34,1,15,15,1,-1,1,1,1,-1,1,1,2,16,-1,0,85,70,50,70,0,30,40,85,40,70,70,40,50,50,30,60,100,15,3
3303,7,2,4,1,4,1,7,45,1,13,9,1,4,1,3,1,-1,1,1,2,28,-1,15,15,15,40,70,50,40,60,50,30,70,40,60,40,0,60,30,70,0,1
3304,5,3,1,1,99,1,2,28,6,14,-1,1,2,2,1,1,-1,1,1,1,14,-1,-9,70,85,100,85,40,15,15,85,30,30,85,100,85,30,15,85,100,100,1
3305,4,3,-1,1,6,1,5,55,1,14,15,1,-1,1,1,1,-1,1,1,3,27,-1,98,66,21,25,94,87,97,26,15,63,90,15,99,96,50,98,2,91,5,2
3306,7,3,-1,2,2,2,8,38,1,9,10,1,2,1,1,1,-1,1,1,2,19,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3307,5,3,-1,1,3,1,1,48,1,13,14,1,-1,1,1,1,-1,1,2,2,15,-1,1,84,60,69,60,40,16,50,61,50,16,50,85,50,2,50,41,70,40,1
3308,7,1,1,1,1,1,7,59,1,14,14,1,3,1,1,1,-1,1,1,1,11,-1,0,100,100,90,75,1,1,50,100,15,40,97,30,50,0,90,100,95,100,1
3309,4,4,-1,1,4,2,8,30,6,7,11,1,3,1,1,1,-1,1,1,2,15,-1,53,53,51,53,57,51,51,55,50,51,41,52,53,52,30,88,51,90,18,1
3310,5,2,-1,2,99,1,5,61,4,10,-1,1,2,5,1,1,-1,1,1,1,20,-1,-9,50,-9,70,100,70,85,70,60,70,70,50,100,100,-9,100,-9,60,50,-1
3311,6,1,2,2,7,2,7,51,4,13,12,1,2,1,1,1,-1,1,1,1,12,-1,50,10,7,30,70,60,100,54,50,48,61,15,50,50,95,85,50,98,0,2
3312,7,3,1,1,2,2,8,25,6,13,10,1,-1,2,1,1,-1,1,1,1,13,-1,35,75,60,90,60,45,15,65,100,40,45,90,55,50,50,46,100,85,100,1
3313,2,4,-1,1,99,2,4,47,6,6,-1,1,2,1,1,1,-1,1,1,1,2,-1,51,50,4,70,70,61,50,51,99,30,31,2,48,32,43,86,71,51,28,-1
3314,1,3,2,1,6,1,2,-9,1,12,13,1,3,1,1,1,-1,2,1,2,15,-1,85,15,0,15,40,40,85,15,15,15,60,15,100,50,50,85,15,30,15,-1
3315,5,2,-1,1,99,1,4,66,6,14,-1,5,3,5,3,1,-1,2,-1,3,11,-1,52,61,40,72,99,62,99,62,62,51,60,63,100,63,51,100,42,100,71,1
3316,2,4,-1,1,2,1,1,26,6,13,10,1,2,6,1,1,-1,1,1,1,12,-1,50,78,88,77,65,44,50,50,89,50,41,80,75,83,71,79,87,86,50,-1
3317,7,1,1,1,7,1,2,65,4,9,9,5,3,1,1,1,-1,1,1,3,15,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
3318,7,3,-1,1,4,1,2,30,6,9,-1,4,1,2,1,4,2,2,-1,1,11,-1,49,38,39,32,100,50,32,100,79,34,71,69,100,51,99,100,50,100,100,-1
3319,7,1,1,1,4,1,5,66,1,16,14,1,3,1,1,1,-1,1,2,2,25,-1,85,15,30,50,85,15,60,30,50,0,40,70,100,70,40,85,50,100,70,1
3320,7,1,4,1,6,1,7,74,4,9,-1,5,-1,1,1,1,-1,1,1,1,4,-1,50,15,50,40,100,50,70,60,50,70,70,40,100,100,50,100,50,50,0,-1
3321,7,3,-1,1,99,1,4,69,1,11,9,5,3,1,1,1,-1,1,1,3,13,-1,50,50,50,80,50,50,50,50,50,50,60,50,-9,50,0,70,50,-9,50,-1
3322,5,3,-1,1,6,1,1,68,1,9,9,1,3,1,1,1,-1,1,1,3,17,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3323,7,1,1,1,4,2,8,71,4,14,-1,5,3,1,1,1,-1,1,-1,3,8,-1,0,85,85,50,70,0,15,60,50,40,30,50,40,50,0,60,50,85,85,1
3324,5,4,-1,1,99,2,8,43,4,10,-1,1,2,1,1,1,-1,1,1,1,10,1,16,42,49,92,52,31,53,55,87,28,19,50,50,52,50,86,53,93,40,-1
3325,5,3,-1,1,99,1,7,20,6,7,9,1,2,6,1,1,-1,2,1,1,9,-1,70,50,50,40,100,100,50,50,50,60,50,50,50,50,50,50,50,100,100,-1
3326,6,3,-1,1,2,1,5,51,6,14,10,1,3,1,1,1,-1,2,1,2,-5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
3327,7,1,-1,1,4,1,1,68,1,9,9,5,2,1,1,1,-1,1,2,3,19,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3328,4,2,-1,1,6,1,5,26,1,13,14,7,2,1,1,1,-1,1,1,1,13,-1,92,40,28,71,86,87,85,49,51,60,83,60,75,85,71,86,29,52,51,2
3329,7,2,4,1,4,1,4,64,1,12,9,1,2,1,1,1,-1,2,1,3,-9,-1,91,71,1,85,70,16,50,51,100,50,50,16,100,100,41,100,50,60,1,2
3330,6,3,1,1,2,2,1,27,6,13,13,1,-1,1,1,1,-1,1,1,1,27,-1,0,100,100,60,85,40,40,60,100,60,50,100,50,100,40,50,100,100,100,-1
3331,7,2,2,2,99,1,2,54,1,9,10,1,-1,1,-9,4,1,1,1,2,1,-1,-9,-9,-9,30,70,40,-9,30,50,30,60,50,100,100,50,100,50,100,100,-1
3332,7,3,-1,1,6,1,1,49,1,12,10,1,3,1,1,1,-1,2,1,3,15,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3333,7,1,1,1,1,2,8,73,6,16,-1,4,-1,1,1,1,-1,1,1,1,10,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3334,5,2,5,1,1,1,7,-9,-9,13,-1,1,3,1,1,1,-1,1,2,1,15,-1,59,70,85,90,32,30,56,55,70,15,54,77,75,85,17,60,78,85,75,4
3335,3,3,2,1,99,2,4,41,1,10,10,1,2,1,1,1,-1,1,1,2,18,-1,50,70,40,65,85,85,70,70,50,60,85,85,85,85,85,95,50,90,0,2
3336,7,1,4,1,4,2,5,27,6,13,13,1,3,1,1,1,-1,1,1,1,13,-1,42,82,44,43,63,53,77,77,75,44,47,54,80,68,57,68,63,79,55,2
3337,7,1,-1,1,6,1,5,58,1,10,9,4,4,1,1,1,-1,2,1,2,17,-1,85,40,16,61,60,85,100,60,60,41,70,42,100,70,85,100,41,70,0,2
3338,7,1,-1,2,1,1,4,32,4,15,-1,4,-1,6,1,1,-1,1,2,4,23,-1,3,85,99,99,80,16,15,30,85,12,31,78,41,81,2,40,51,99,85,1
3339,7,1,-1,1,2,-9,7,-9,6,15,-1,1,3,2,1,1,-1,-9,1,2,13,-1,0,100,94,92,85,36,0,54,100,30,61,87,65,100,0,70,95,100,85,1
3340,7,4,-1,1,7,1,4,41,1,10,10,4,2,5,1,1,-1,1,1,2,13,-1,-9,79,51,18,73,42,51,42,1,30,17,51,91,51,51,73,2,79,59,1
3341,4,4,1,1,4,1,7,28,1,14,14,1,-1,1,1,1,-1,1,1,2,25,-1,-9,70,60,50,85,50,40,70,100,15,70,70,100,85,50,85,50,85,15,1
3342,7,1,-1,1,4,2,8,59,1,13,13,1,3,1,1,1,-1,1,1,2,27,-1,0,100,30,30,60,60,40,60,50,60,50,40,40,40,40,85,50,100,50,1
3343,6,3,1,1,99,1,4,21,6,10,-1,1,2,5,3,4,4,1,1,2,1,-1,70,1,80,80,100,50,70,85,100,60,10,90,90,90,0,100,100,80,80,-1
3344,7,3,-1,1,6,1,2,36,4,10,9,1,3,1,1,1,-1,1,1,2,17,-1,50,50,0,50,70,50,85,40,70,50,50,50,70,50,50,85,50,50,15,2
3345,3,4,2,2,5,2,5,45,4,13,-1,4,-1,1,1,1,-1,1,1,1,21,-1,16,87,58,71,72,64,84,69,82,38,42,40,79,42,76,91,82,85,78,1
3346,5,4,-1,1,4,1,5,21,6,9,-1,1,3,3,1,4,3,1,1,1,22,-1,70,50,50,50,50,50,50,60,50,50,50,50,100,50,50,85,50,50,15,2
3347,7,1,1,1,1,2,8,64,1,13,13,5,-1,5,1,2,-1,1,1,3,24,-1,15,85,85,85,70,40,15,40,70,40,40,40,70,70,0,40,70,85,100,1
3348,7,2,-1,1,4,1,8,-9,4,10,-1,1,2,1,1,1,-1,1,-1,2,5,-1,52,77,50,52,85,46,49,52,87,17,81,92,85,85,41,100,85,100,76,1
3349,7,2,2,1,6,2,8,61,1,14,13,5,3,1,1,1,-1,1,2,2,21,-1,16,30,6,9,17,50,85,30,62,46,31,50,30,51,54,66,40,69,2,2
3350,7,1,2,1,4,1,2,74,3,8,-1,5,-1,2,1,1,-1,1,1,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
3351,7,2,-1,1,5,1,2,36,6,10,-1,4,-1,1,1,1,-1,1,1,1,1,-1,50,50,50,50,100,40,50,50,70,50,15,85,100,70,50,85,85,100,70,-1
3352,7,2,-1,1,2,1,8,46,6,10,-1,4,-1,5,1,1,-1,1,2,4,1,-1,60,40,91,84,100,40,30,60,100,40,70,100,100,100,60,30,100,85,100,1
3353,2,4,-1,1,4,1,2,29,1,10,12,7,2,1,1,1,-1,1,1,2,17,-1,70,45,15,55,50,50,40,40,50,30,50,50,70,85,45,100,15,70,0,2
3354,7,3,-1,1,3,1,5,61,6,10,-1,6,-1,1,1,1,-1,1,1,2,5,-1,49,50,62,60,60,40,40,60,57,32,40,33,74,50,63,95,19,61,0,1
3355,7,2,-1,1,5,2,1,49,6,14,-1,1,3,1,1,1,-1,1,1,2,23,-1,57,83,50,70,89,59,89,87,95,61,62,90,90,89,75,92,87,92,97,1
3356,7,3,4,2,99,1,2,58,3,9,-1,1,1,1,2,1,-1,1,-1,3,5,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3357,2,4,1,1,2,1,4,65,4,9,8,1,2,5,3,4,2,2,1,4,17,-1,86,97,100,93,100,47,42,92,100,82,15,88,100,98,35,100,98,85,99,1
3358,5,2,2,1,5,1,4,41,1,10,13,4,3,1,3,4,4,1,1,3,1,-1,-9,51,41,-9,51,16,41,75,50,50,50,-9,86,85,71,85,51,50,51,5
3359,7,1,2,2,6,1,4,72,4,10,-1,6,-1,1,1,1,-1,1,1,2,9,-1,62,32,1,17,86,72,98,62,51,17,86,1,72,72,87,87,42,42,3,2
3360,7,3,1,1,3,1,1,68,1,14,15,5,-1,1,1,1,-1,1,1,2,27,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3361,3,3,-1,1,2,1,7,71,1,14,13,5,3,1,1,1,-1,1,1,3,5,-1,40,70,60,40,85,30,40,70,70,30,50,85,85,85,0,60,70,85,70,1
3362,4,2,4,1,99,1,4,51,6,11,-1,1,-1,1,1,1,-1,2,1,2,14,-1,85,15,15,70,70,40,85,70,30,15,70,40,85,70,85,85,50,70,15,2
3363,7,1,-1,1,6,1,2,58,4,10,-1,6,1,1,1,1,-1,2,2,1,2,-1,100,50,30,85,100,85,85,85,0,100,60,15,100,100,40,100,0,100,85,2
3364,6,3,-1,2,2,2,4,33,6,11,-1,1,2,6,2,1,-1,1,1,3,-9,-1,30,60,85,70,85,40,40,65,85,1,50,70,70,70,30,15,75,100,60,-1
3365,5,3,2,1,6,1,1,66,4,9,-1,1,2,1,1,1,-1,1,1,2,13,-1,50,40,40,70,60,50,100,50,40,30,50,15,100,50,50,85,30,-9,15,2
3366,7,1,-1,1,4,1,4,62,1,10,10,5,3,1,1,1,-1,1,2,2,15,-1,30,50,30,40,60,30,50,60,50,0,30,50,70,50,40,60,50,50,40,1
3367,7,4,1,2,4,1,1,33,6,11,-1,1,-1,2,1,1,-1,1,1,1,12,-1,50,100,50,50,100,50,50,50,100,50,0,50,100,50,50,40,50,50,60,4
3368,5,3,4,1,4,2,4,39,6,14,13,1,-1,1,1,1,-1,1,1,2,16,-1,15,0,30,100,50,0,60,15,100,15,15,30,50,15,0,100,100,50,0,2
3369,3,3,-1,1,4,2,8,20,6,13,-1,8,3,1,2,1,-1,1,1,1,2,-1,0,50,50,15,40,50,30,40,50,40,50,40,0,50,50,60,40,100,15,1
3370,3,4,-1,1,5,1,5,23,6,7,-1,4,2,2,1,1,-1,1,1,1,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3371,5,2,-1,1,6,1,-2,-9,-9,14,-1,-9,-1,-2,-9,-9,-1,-9,-1,-9,23,-1,40,1,40,-9,50,51,51,85,50,50,41,1,50,51,50,40,16,85,1,-1
3372,7,1,-1,1,4,1,8,60,1,10,10,1,-1,1,1,1,-1,1,1,2,11,-1,51,51,31,41,61,70,60,61,50,52,84,16,61,71,54,86,41,52,17,2
3373,5,3,1,1,3,2,7,30,4,13,13,2,3,1,3,4,4,1,1,2,17,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3374,6,3,-1,1,3,1,1,77,3,16,-1,5,3,1,1,1,-1,1,1,3,26,-1,43,85,86,60,87,52,30,63,72,40,53,86,85,70,18,85,87,87,52,-1
3375,5,3,-1,2,6,2,8,48,6,10,-1,1,-1,1,1,1,-1,2,1,2,15,-1,50,15,1,15,50,70,33,15,81,16,50,49,85,51,67,82,94,50,0,2
3376,5,2,4,1,2,2,5,30,6,14,13,1,3,6,1,1,-1,1,1,1,11,-1,5,85,70,50,70,15,40,60,90,45,50,85,40,70,15,40,85,80,85,1
3377,4,2,1,1,2,1,2,35,6,14,-1,1,2,6,1,1,-1,1,1,1,14,-1,50,85,85,50,100,50,0,70,100,0,50,100,85,100,0,85,85,85,100,1
3378,7,3,-1,1,7,2,4,62,4,9,-1,5,2,1,1,1,-1,1,1,2,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3379,7,3,-1,1,2,2,8,49,6,13,-1,1,3,1,1,1,-1,1,1,3,26,-1,0,70,70,60,50,30,40,45,70,20,50,40,40,60,10,80,50,95,40,1
3380,7,1,-1,2,5,2,8,57,3,95,-1,1,-1,1,1,1,-1,1,1,3,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
3381,5,2,1,1,99,2,8,21,1,9,9,8,-1,1,1,1,-1,1,-1,1,1,-1,13,70,51,32,97,2,77,67,54,50,71,87,87,74,0,98,58,83,86,1
